1,http://movie.walkerplus.com/,"映画・DVDと映画館の上映時間を完全網羅 | Movie Walker"
2,http://www.jtnews.jp/,みんなのシネマレビュー
3,http://movies.yahoo.co.jp/preflist.html,"Yahoo!映画 - 映画館検索"
4,http://news4vip.livedoor.biz/archives/50953673.html,【2ch】ニュー速クオリティ:観るまでバカにしてたのに観たら面白かった映画
5,http://www.allcinema.net/prog/index2.php,"allcinema ONLINE 映画データベース"
6,http://www.warnermycal.com/,"ワーナー・マイカル・シネマズ－映画館、映画情報、上映スケジュール ..."
7,http://eiga.com/,eiga.com
8,http://movie.goo.ne.jp/,"映画情報 - goo 映画"
9,http://109cinemas.net/,109シネマズ公式ホームページ
10,http://woman.excite.co.jp/cinema/,"映画・映画館・試写会 | ウーマンエキサイト シネマ(映画)"
