1,http://movies.yahoo.co.jp/,"Yahoo!映画 - 映画情報"
2,http://dir.yahoo.co.jp/entertainment/movies_and_films/,"映画、ビデオ - Yahoo!カテゴリ"
3,http://gyao.yahoo.co.jp/ct/movie/,"映画ならGyaO! 【映画】 無料映画の映像視聴｜GyaO![ギャオ]映画"
4,http://pia-eigaseikatsu.jp/,新作映画情報「ぴあ映画生活」
5,http://movie.goo.ne.jp/,"映画情報 - goo 映画"
6,http://www.tsutaya.co.jp/cinema.html,"映画、映画館検索 - TSUTAYA online"
7,http://www.pia.co.jp/cinema.html,シネマぴあ
8,http://movie.nifty.com/,"@nifty映画 - 映画情報"
9,http://movie.walkerplus.com/,"映画・DVDと映画館の上映時間を完全網羅 | Movie Walker"
10,http://cinesc.cplaza.ne.jp/,"シネマスクランブル 映画予告編・映画ランキング・映画上映 ..."
